,Gender,Age,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,Policy Start Year,Policy Start Month,Policy Start Day,Policy End Year,Policy End Month,Policy End Day,First Transaction Year,First Transaction Month,First Transaction Day,target
249,3.0,40,1,8.0,45.0,26.0,258.0,111.0,5,2010,2,15,2011,2,14,2010,2,15,0
250,3.0,40,1,8.0,45.0,26.0,258.0,111.0,5,2010,7,5,2011,7,4,2010,7,5,0
251,3.0,72,2,16.0,45.0,74.0,16.0,7.0,5,2010,9,16,2011,9,15,2010,9,16,0
252,3.0,50,2,16.0,45.0,74.0,115.0,73.0,1,2010,9,17,2011,9,16,2010,9,17,0
253,1.0,28,1,16.0,45.0,74.0,258.0,111.0,1,2010,8,22,2011,8,21,2010,8,22,1
254,3.0,40,1,8.0,45.0,21.0,258.0,111.0,5,2010,1,18,2011,1,17,2010,1,18,0
255,3.0,61,1,3.0,42.0,67.0,258.0,111.0,1,2010,7,24,2011,7,23,2010,7,24,1
256,3.0,67,1,2.0,32.0,38.0,256.0,64.0,1,2010,10,29,2011,10,28,2010,10,29,0
257,1.0,40,4,8.0,4.0,26.0,247.0,73.0,6,2010,12,5,2011,12,4,2010,12,5,0
258,1.0,36,2,8.0,45.0,26.0,258.0,111.0,5,2010,4,2,2011,4,1,2010,4,2,0
259,3.0,36,1,8.0,0.0,67.0,258.0,111.0,1,2010,11,6,2011,6,26,2010,11,6,1
260,1.0,41,1,8.0,4.0,67.0,237.0,73.0,1,2010,10,11,2011,10,10,2010,10,11,0
261,3.0,30,1,8.0,4.0,38.0,258.0,111.0,1,2010,12,30,2011,3,29,2010,12,30,0
262,0.0,20,3,16.0,45.0,74.0,157.0,73.0,8,2010,8,29,2010,12,31,2010,8,29,1
263,3.0,52,1,8.0,45.0,67.0,258.0,111.0,5,2010,1,17,2011,1,16,2010,1,17,0
264,7.0,31,1,8.0,37.0,67.0,247.0,73.0,2,2010,9,10,2011,9,9,2010,9,10,0
265,3.0,40,1,16.0,45.0,74.0,258.0,111.0,5,2010,12,24,2011,12,23,2010,12,24,0
266,3.0,30,1,8.0,45.0,42.0,81.0,36.0,2,2010,1,3,2011,1,2,2010,1,3,1
267,3.0,27,1,16.0,45.0,74.0,258.0,111.0,5,2010,10,25,2011,10,24,2010,10,25,0
268,3.0,49,1,8.0,45.0,67.0,100.0,44.0,1,2010,10,30,2011,10,29,2010,10,30,0
269,3.0,61,2,8.0,0.0,38.0,237.0,73.0,1,2010,5,28,2011,5,27,2010,5,28,0
270,3.0,40,1,16.0,45.0,74.0,258.0,111.0,5,2010,9,3,2011,9,2,2010,9,3,0
271,3.0,34,1,16.0,45.0,74.0,258.0,111.0,5,2010,12,20,2011,12,19,2010,12,20,0
272,3.0,45,1,16.0,45.0,74.0,158.0,73.0,1,2010,11,6,2011,2,3,2010,11,6,0
273,3.0,43,3,16.0,4.0,26.0,258.0,111.0,6,2010,1,31,2011,1,30,2010,1,31,0
274,3.0,52,1,2.0,4.0,42.0,158.0,73.0,1,2010,6,28,2011,3,26,2010,6,28,0
275,1.0,64,3,2.0,4.0,67.0,159.0,73.0,2,2010,6,26,2011,6,24,2010,6,26,0
276,3.0,42,1,16.0,45.0,74.0,258.0,111.0,1,2010,9,8,2011,9,6,2010,9,8,0
277,3.0,40,1,8.0,45.0,26.0,201.0,23.0,1,2010,10,10,2011,8,9,2010,10,10,0
278,3.0,48,1,16.0,45.0,74.0,157.0,73.0,0,2010,12,9,2011,12,8,2010,12,9,0
279,3.0,49,3,2.0,4.0,42.0,160.0,73.0,1,2010,5,23,2011,5,22,2010,5,23,0
280,1.0,34,1,8.0,45.0,67.0,258.0,111.0,5,2010,5,16,2011,5,15,2010,5,16,0
281,3.0,32,4,8.0,32.0,67.0,258.0,111.0,1,2010,11,8,2011,2,6,2010,11,8,1
282,1.0,39,1,3.0,45.0,67.0,258.0,111.0,1,2010,5,28,2011,5,27,2010,5,28,1
283,3.0,56,1,16.0,45.0,74.0,258.0,111.0,5,2010,11,20,2011,11,19,2010,11,20,0
284,3.0,32,1,8.0,22.0,49.0,258.0,111.0,1,2010,1,29,2011,1,28,2010,1,29,1
285,3.0,49,1,16.0,0.0,7.0,247.0,73.0,1,2010,7,8,2011,7,7,2010,7,8,0
286,3.0,29,2,8.0,45.0,29.0,258.0,111.0,5,2010,1,25,2011,1,24,2010,1,25,0
287,3.0,40,1,8.0,45.0,49.0,57.0,23.0,1,2010,1,14,2011,1,13,2010,1,14,0
288,1.0,40,1,16.0,45.0,67.0,185.0,81.0,1,2010,8,15,2011,8,14,2010,8,15,0
289,3.0,50,1,8.0,45.0,21.0,115.0,73.0,5,2010,5,7,2011,5,6,2010,5,7,0
290,1.0,44,1,2.0,38.0,67.0,247.0,73.0,1,2010,11,2,2011,11,1,2010,11,2,0
291,3.0,35,1,8.0,37.0,67.0,11.0,85.0,1,2010,2,11,2011,2,10,2010,2,11,1
292,3.0,42,1,16.0,45.0,74.0,258.0,111.0,1,2010,9,6,2011,9,5,2010,9,6,0
293,3.0,49,1,8.0,45.0,67.0,258.0,111.0,5,2010,3,6,2011,3,5,2010,3,6,0
294,3.0,46,1,8.0,37.0,67.0,258.0,111.0,1,2010,5,17,2011,5,16,2010,5,17,0
295,1.0,12,3,16.0,25.0,67.0,160.0,73.0,0,2010,5,27,2011,5,26,2010,5,27,0
296,3.0,46,4,8.0,4.0,49.0,247.0,73.0,6,2010,11,4,2011,3,15,2010,11,4,0
297,1.0,41,1,8.0,4.0,67.0,155.0,111.0,1,2010,8,2,2011,1,23,2010,8,2,0
298,3.0,40,1,16.0,45.0,74.0,258.0,111.0,5,2010,11,25,2011,11,24,2010,11,25,0
299,3.0,40,1,16.0,45.0,74.0,258.0,111.0,5,2010,9,10,2011,9,9,2010,9,10,0
300,3.0,1,1,8.0,45.0,50.0,258.0,111.0,5,2010,4,10,2011,4,9,2010,4,10,0
301,1.0,34,1,2.0,45.0,49.0,157.0,73.0,6,2010,5,22,2011,5,21,2010,5,22,0
302,3.0,35,1,2.0,45.0,67.0,258.0,111.0,5,2010,11,5,2011,11,4,2010,11,5,0
303,1.0,45,1,2.0,26.0,42.0,258.0,111.0,1,2010,5,4,2011,5,3,2010,5,4,1
304,0.0,40,4,8.0,4.0,38.0,103.0,46.0,1,2010,1,14,2011,1,13,2010,1,14,1
305,2.0,44,1,8.0,45.0,26.0,115.0,73.0,1,2010,1,1,2010,12,31,2010,1,1,0
306,3.0,45,4,2.0,45.0,67.0,207.0,91.0,1,2010,8,8,2011,3,16,2010,8,8,0
307,1.0,52,1,8.0,45.0,67.0,258.0,111.0,1,2010,1,6,2011,1,5,2010,1,6,0
308,3.0,36,2,8.0,4.0,7.0,258.0,111.0,2,2010,4,25,2011,4,24,2010,4,25,0
309,1.0,49,1,16.0,45.0,21.0,84.0,39.0,1,2010,3,12,2011,3,11,2010,3,12,1
310,1.0,47,1,16.0,45.0,74.0,258.0,111.0,1,2010,9,3,2011,3,5,2010,9,3,0
311,3.0,43,1,16.0,45.0,74.0,69.0,23.0,1,2010,8,27,2011,8,26,2010,8,27,0
312,3.0,38,1,8.0,45.0,26.0,153.0,23.0,5,2010,5,25,2011,5,24,2010,5,25,0
313,3.0,39,1,8.0,45.0,67.0,258.0,111.0,5,2010,3,30,2011,3,29,2010,3,30,0
314,3.0,36,1,2.0,45.0,49.0,258.0,111.0,5,2010,2,20,2011,2,19,2010,2,20,0
315,3.0,43,2,16.0,0.0,67.0,247.0,73.0,1,2010,10,23,2011,10,22,2010,10,23,1
316,3.0,49,1,8.0,45.0,70.0,258.0,111.0,5,2010,5,2,2011,5,1,2010,5,2,0
317,1.0,65,1,8.0,45.0,67.0,258.0,111.0,5,2010,3,4,2011,3,3,2010,3,4,0
318,3.0,44,1,8.0,45.0,67.0,258.0,111.0,5,2010,12,17,2011,12,16,2010,12,17,0
319,1.0,36,1,2.0,37.0,2.0,258.0,111.0,1,2010,7,3,2011,3,2,2010,7,3,0
320,1.0,40,1,2.0,0.0,2.0,153.0,23.0,1,2010,7,5,2011,7,2,2010,7,5,0
321,1.0,35,1,2.0,4.0,67.0,235.0,23.0,1,2010,3,22,2011,3,21,2010,3,22,0
322,3.0,35,1,8.0,37.0,67.0,258.0,111.0,1,2010,3,29,2011,3,27,2010,3,29,0
323,1.0,33,1,8.0,45.0,67.0,258.0,111.0,1,2010,5,21,2011,5,20,2010,5,21,0
324,3.0,51,1,8.0,45.0,26.0,258.0,111.0,5,2010,4,26,2011,4,25,2010,4,26,0
325,3.0,28,1,8.0,37.0,67.0,20.0,73.0,1,2010,6,11,2011,6,10,2010,6,11,1
326,3.0,27,1,8.0,45.0,26.0,258.0,111.0,1,2010,7,19,2011,1,16,2010,7,19,0
327,3.0,49,2,16.0,4.0,42.0,15.0,6.0,2,2010,9,18,2011,9,17,2010,9,18,0
328,1.0,30,1,8.0,22.0,67.0,115.0,73.0,2,2010,4,30,2011,2,10,2010,4,30,0
329,3.0,44,1,2.0,45.0,29.0,258.0,111.0,5,2010,10,1,2011,9,29,2010,10,1,0
330,1.0,40,1,8.0,45.0,67.0,258.0,111.0,5,2010,7,25,2011,7,24,2010,7,25,0
331,1.0,78,1,16.0,45.0,74.0,258.0,111.0,1,2010,12,13,2011,12,12,2010,12,13,0
332,3.0,58,1,8.0,45.0,26.0,258.0,111.0,5,2010,5,6,2011,5,5,2010,5,6,0
333,1.0,34,1,8.0,4.0,67.0,106.0,23.0,1,2010,10,18,2011,10,17,2010,10,18,1
334,3.0,44,1,16.0,45.0,74.0,258.0,111.0,5,2010,11,4,2011,11,2,2010,11,4,0
335,4.0,33,1,8.0,4.0,26.0,247.0,73.0,1,2010,1,12,2011,1,9,2010,1,12,0
336,0.0,120,2,2.0,4.0,67.0,247.0,73.0,1,2010,5,16,2011,5,15,2010,5,16,0
337,3.0,7,1,8.0,45.0,67.0,107.0,48.0,1,2010,1,25,2011,1,24,2010,1,25,0
338,3.0,59,1,16.0,45.0,74.0,258.0,111.0,5,2010,10,28,2011,10,26,2010,10,28,0
339,3.0,36,1,8.0,45.0,38.0,258.0,111.0,5,2010,1,6,2011,1,5,2010,1,6,0
340,3.0,25,1,8.0,37.0,42.0,258.0,111.0,1,2010,6,6,2011,6,4,2010,6,6,1
341,3.0,120,1,16.0,0.0,49.0,247.0,73.0,2,2010,12,18,2011,7,21,2010,12,18,1
342,3.0,37,1,8.0,45.0,49.0,258.0,111.0,5,2010,7,2,2011,7,1,2010,7,2,0
343,3.0,40,1,8.0,25.0,67.0,100.0,44.0,1,2010,9,27,2011,6,13,2010,9,27,1
344,1.0,33,1,16.0,45.0,74.0,258.0,111.0,1,2010,9,10,2011,9,9,2010,9,10,0
345,1.0,52,3,2.0,4.0,67.0,258.0,111.0,1,2010,3,23,2011,3,22,2010,3,23,0
346,7.0,61,1,16.0,4.0,67.0,247.0,73.0,1,2010,4,4,2011,4,3,2010,4,4,0
347,3.0,43,2,16.0,7.0,49.0,157.0,73.0,1,2010,10,29,2011,1,28,2010,10,29,0
348,3.0,120,1,16.0,26.0,28.0,97.0,43.0,6,2010,9,25,2011,3,25,2010,9,25,0
349,1.0,45,1,8.0,32.0,38.0,258.0,111.0,1,2010,10,10,2011,10,9,2010,10,10,0
350,1.0,42,1,8.0,7.0,67.0,39.0,73.0,1,2010,1,18,2011,1,17,2010,1,18,0
351,3.0,43,2,2.0,4.0,50.0,115.0,73.0,1,2010,8,5,2011,8,4,2010,8,5,0
352,3.0,62,1,2.0,0.0,42.0,60.0,23.0,1,2010,10,22,2011,10,21,2010,10,22,0
353,3.0,48,1,2.0,45.0,58.0,192.0,59.0,6,2010,4,26,2011,1,1,2010,4,26,0
354,3.0,38,1,8.0,22.0,29.0,159.0,73.0,1,2010,4,2,2011,4,1,2010,4,2,0
355,3.0,45,1,16.0,45.0,74.0,158.0,73.0,1,2010,8,22,2011,8,21,2010,8,22,0
356,3.0,12,2,16.0,45.0,29.0,160.0,73.0,6,2010,2,12,2011,2,11,2010,2,12,0
357,1.0,36,1,8.0,37.0,67.0,258.0,111.0,1,2010,1,31,2011,1,30,2010,1,31,1
358,3.0,36,1,8.0,4.0,26.0,66.0,28.0,1,2010,3,21,2011,3,20,2010,3,21,0
359,3.0,45,1,16.0,45.0,74.0,258.0,111.0,5,2010,12,5,2011,12,4,2010,12,5,0
360,0.0,10,3,6.0,0.0,67.0,16.0,7.0,0,2010,5,2,2011,5,1,2010,5,2,0
361,5.0,56,1,16.0,45.0,74.0,258.0,111.0,1,2010,8,14,2011,8,1,2010,8,14,0
362,1.0,46,1,2.0,45.0,50.0,258.0,111.0,5,2010,7,12,2011,7,10,2010,7,12,0
363,3.0,20,2,2.0,4.0,21.0,103.0,46.0,1,2010,4,24,2011,2,18,2010,4,24,0
364,7.0,81,1,2.0,37.0,67.0,39.0,73.0,1,2010,9,23,2011,9,22,2010,9,23,0
365,1.0,48,2,2.0,45.0,58.0,247.0,73.0,6,2010,12,5,2010,12,31,2010,12,5,0
366,3.0,43,2,16.0,45.0,67.0,16.0,7.0,1,2010,11,13,2011,11,12,2010,11,13,0
367,3.0,40,1,8.0,45.0,67.0,258.0,111.0,5,2010,5,17,2011,5,16,2010,5,17,0
368,3.0,30,1,8.0,45.0,29.0,258.0,111.0,5,2010,3,29,2011,3,28,2010,3,29,0
369,1.0,52,1,8.0,26.0,67.0,258.0,111.0,1,2010,7,17,2011,7,16,2010,7,17,1
370,3.0,60,1,8.0,45.0,67.0,258.0,111.0,5,2010,4,24,2011,4,23,2010,4,24,0
371,3.0,30,1,16.0,45.0,74.0,258.0,111.0,5,2010,8,5,2011,8,4,2010,8,5,0
372,3.0,41,1,2.0,45.0,67.0,258.0,111.0,5,2010,5,25,2011,5,23,2010,5,25,0
373,3.0,32,1,13.0,7.0,46.0,247.0,73.0,0,2010,5,8,2011,5,7,2010,5,8,0
374,5.0,30,1,8.0,45.0,67.0,258.0,111.0,5,2010,5,23,2011,5,22,2010,5,23,0
375,3.0,40,1,2.0,7.0,67.0,258.0,111.0,1,2010,4,26,2011,4,25,2010,4,26,0
376,3.0,40,1,16.0,45.0,74.0,258.0,111.0,5,2010,11,26,2011,11,25,2010,11,26,0
377,2.0,33,1,2.0,38.0,67.0,247.0,73.0,1,2010,10,28,2011,10,27,2010,10,28,0
378,3.0,29,1,8.0,45.0,67.0,258.0,111.0,1,2010,3,22,2011,3,20,2010,3,22,0
379,1.0,44,1,8.0,37.0,67.0,115.0,73.0,1,2010,5,14,2011,5,13,2010,5,14,0
380,3.0,68,2,16.0,45.0,49.0,115.0,73.0,1,2010,5,7,2011,5,6,2010,5,7,0
381,3.0,45,2,16.0,45.0,74.0,237.0,73.0,1,2010,12,24,2011,12,23,2010,12,24,1
382,3.0,36,1,8.0,37.0,67.0,237.0,73.0,1,2010,11,15,2011,11,14,2010,11,15,0
383,7.0,1,1,5.0,45.0,0.0,247.0,73.0,7,2010,3,28,2011,3,27,2010,3,28,0
384,1.0,40,2,2.0,26.0,26.0,258.0,111.0,1,2010,9,28,2011,9,27,2010,9,28,0
385,3.0,50,1,16.0,45.0,74.0,258.0,111.0,5,2010,12,23,2011,12,22,2010,12,23,0
386,3.0,39,1,16.0,45.0,74.0,258.0,111.0,1,2010,9,13,2011,9,12,2010,9,13,0
387,1.0,42,1,2.0,4.0,67.0,213.0,93.0,1,2010,12,27,2011,12,26,2010,12,27,0
388,3.0,36,1,8.0,45.0,42.0,140.0,62.0,1,2010,10,4,2011,1,3,2010,10,4,1
389,3.0,40,1,8.0,45.0,67.0,258.0,111.0,5,2010,6,28,2011,6,27,2010,6,28,0
390,3.0,40,1,8.0,4.0,67.0,158.0,73.0,1,2010,4,1,2011,3,31,2010,4,1,0
391,3.0,44,1,2.0,4.0,50.0,160.0,73.0,1,2010,1,9,2011,1,8,2010,1,9,1
392,1.0,35,1,16.0,45.0,21.0,187.0,82.0,1,2010,10,10,2011,1,8,2010,10,10,0
393,3.0,60,3,2.0,4.0,25.0,258.0,111.0,6,2010,3,13,2011,3,12,2010,3,13,0
394,3.0,33,1,16.0,45.0,74.0,258.0,111.0,5,2010,12,24,2011,12,23,2010,12,24,0
395,0.0,20,1,16.0,45.0,74.0,121.0,73.0,0,2010,10,21,2011,9,16,2010,10,21,0
396,3.0,37,1,8.0,25.0,67.0,22.0,73.0,1,2010,12,6,2011,12,5,2010,12,6,1
397,3.0,36,1,16.0,45.0,74.0,258.0,111.0,1,2010,8,21,2011,4,5,2010,8,21,0
398,7.0,39,1,0.0,25.0,21.0,247.0,73.0,0,2010,1,24,2011,1,23,2010,1,24,0
399,3.0,69,1,16.0,45.0,74.0,258.0,111.0,5,2010,10,22,2011,10,21,2010,10,22,0
400,1.0,40,1,2.0,38.0,67.0,87.0,23.0,1,2010,4,9,2011,4,8,2010,4,9,0
401,3.0,36,1,8.0,26.0,26.0,152.0,73.0,1,2010,11,14,2011,11,13,2010,11,14,1
402,1.0,34,1,2.0,45.0,56.0,157.0,73.0,6,2010,5,22,2011,5,21,2010,5,22,0
403,3.0,43,3,8.0,25.0,21.0,202.0,88.0,1,2010,1,11,2011,1,10,2010,1,11,0
404,3.0,40,2,2.0,4.0,26.0,158.0,73.0,1,2010,4,12,2011,4,11,2010,4,12,0
405,2.0,56,2,8.0,45.0,67.0,258.0,111.0,5,2010,10,1,2011,9,30,2010,10,1,0
406,3.0,60,3,16.0,45.0,74.0,187.0,82.0,0,2010,9,27,2011,9,26,2010,9,27,0
407,3.0,54,2,3.0,7.0,67.0,247.0,73.0,6,2010,4,29,2011,4,28,2010,4,29,1
408,3.0,38,1,16.0,45.0,26.0,69.0,23.0,1,2010,12,22,2011,6,21,2010,12,22,0
409,3.0,40,1,8.0,45.0,67.0,157.0,73.0,6,2010,6,17,2011,6,16,2010,6,17,0
410,3.0,65,4,8.0,45.0,54.0,143.0,65.0,1,2010,1,21,2011,1,20,2010,1,21,0
411,3.0,49,1,8.0,45.0,67.0,258.0,111.0,5,2010,1,31,2011,1,30,2010,1,31,0
412,3.0,42,1,16.0,45.0,74.0,258.0,111.0,4,2010,12,12,2011,6,10,2010,12,12,0
413,3.0,44,1,8.0,42.0,67.0,86.0,23.0,1,2010,2,26,2011,2,25,2010,2,26,1
414,3.0,45,1,8.0,4.0,26.0,159.0,73.0,1,2010,1,8,2011,1,7,2010,1,8,0
415,3.0,48,1,8.0,4.0,54.0,20.0,73.0,2,2010,7,4,2011,7,3,2010,7,4,1
416,3.0,50,1,8.0,45.0,38.0,258.0,111.0,5,2010,3,27,2011,3,26,2010,3,27,0
417,3.0,31,1,16.0,45.0,74.0,258.0,111.0,1,2010,10,21,2011,10,20,2010,10,21,0
418,3.0,52,1,2.0,4.0,67.0,84.0,39.0,1,2010,9,16,2011,9,15,2010,9,16,0
419,3.0,41,1,8.0,45.0,67.0,258.0,111.0,5,2010,7,24,2011,7,23,2010,7,24,0
420,3.0,28,1,8.0,37.0,67.0,20.0,73.0,1,2010,6,11,2011,6,10,2010,6,11,0
421,1.0,31,1,8.0,37.0,42.0,258.0,111.0,1,2010,4,12,2011,4,11,2010,4,12,0
422,3.0,23,1,16.0,45.0,74.0,258.0,111.0,1,2010,10,10,2011,4,8,2010,10,10,0
423,3.0,35,1,2.0,45.0,67.0,153.0,23.0,1,2010,5,7,2011,3,9,2010,5,7,0
424,3.0,41,1,2.0,26.0,26.0,258.0,111.0,1,2010,6,20,2011,6,19,2010,6,20,0
425,3.0,29,1,2.0,45.0,67.0,258.0,111.0,4,2010,10,12,2011,1,12,2010,10,12,1
426,3.0,20,1,8.0,45.0,69.0,258.0,111.0,5,2010,3,29,2011,3,28,2010,3,29,0
427,3.0,50,1,16.0,45.0,74.0,258.0,111.0,5,2010,10,2,2011,10,1,2010,10,2,0
428,3.0,46,1,16.0,4.0,67.0,158.0,73.0,1,2010,8,7,2011,8,6,2010,8,7,1
429,3.0,49,1,16.0,45.0,74.0,258.0,111.0,5,2010,12,13,2011,12,11,2010,12,13,0
430,3.0,21,1,16.0,45.0,74.0,258.0,111.0,5,2010,11,14,2011,11,13,2010,11,14,0
431,3.0,48,1,2.0,45.0,40.0,192.0,59.0,6,2010,4,26,2011,1,1,2010,4,26,0
432,3.0,39,1,13.0,38.0,33.0,247.0,73.0,0,2010,6,17,2011,6,16,2010,6,17,1
433,3.0,48,2,8.0,37.0,67.0,34.0,73.0,1,2010,9,18,2011,9,17,2010,9,18,1
434,1.0,34,4,16.0,45.0,74.0,157.0,73.0,5,2010,8,16,2011,8,15,2010,8,16,0
435,3.0,35,1,8.0,45.0,67.0,258.0,111.0,5,2010,2,12,2011,2,11,2010,2,12,0
436,1.0,76,1,8.0,45.0,42.0,258.0,111.0,1,2010,2,14,2011,2,13,2010,2,14,1
437,3.0,36,2,8.0,37.0,67.0,159.0,73.0,1,2010,1,28,2011,1,27,2010,1,28,0
438,3.0,29,1,8.0,45.0,26.0,248.0,27.0,1,2010,6,24,2011,3,25,2010,6,24,0
439,3.0,40,1,8.0,45.0,67.0,258.0,111.0,5,2010,2,11,2011,2,10,2010,2,11,0
440,1.0,41,1,8.0,45.0,26.0,258.0,111.0,5,2010,1,17,2011,1,16,2010,1,17,0
441,3.0,41,1,2.0,37.0,42.0,258.0,111.0,1,2010,5,21,2011,5,20,2010,5,21,0
442,1.0,34,1,4.0,22.0,67.0,258.0,111.0,1,2010,10,5,2011,10,4,2010,10,5,0
443,3.0,50,1,16.0,45.0,74.0,258.0,111.0,1,2010,8,22,2011,7,3,2010,8,22,0
444,3.0,44,1,8.0,25.0,67.0,258.0,111.0,1,2010,2,26,2011,2,25,2010,2,26,1
445,3.0,34,2,8.0,0.0,67.0,118.0,73.0,1,2010,7,4,2011,7,3,2010,7,4,1
446,3.0,31,1,16.0,45.0,74.0,258.0,111.0,1,2010,11,21,2011,11,20,2010,11,21,0
447,7.0,42,1,16.0,45.0,74.0,247.0,73.0,1,2010,11,29,2011,5,29,2010,11,29,0
448,3.0,53,3,16.0,45.0,74.0,37.0,17.0,5,2010,10,24,2011,10,23,2010,10,24,0
449,7.0,120,4,16.0,45.0,42.0,247.0,73.0,8,2010,1,1,2010,12,31,2010,1,1,0
450,1.0,40,2,8.0,45.0,26.0,235.0,23.0,5,2010,5,14,2011,5,13,2010,5,14,0
451,3.0,34,1,16.0,45.0,74.0,217.0,59.0,1,2010,12,5,2011,12,4,2010,12,5,0
452,1.0,34,1,2.0,4.0,52.0,47.0,20.0,1,2010,5,9,2011,5,8,2010,5,9,0
453,1.0,33,2,8.0,45.0,67.0,153.0,23.0,5,2010,3,19,2011,3,17,2010,3,19,0
454,3.0,31,1,16.0,45.0,74.0,258.0,111.0,5,2010,12,23,2011,12,22,2010,12,23,0
455,1.0,44,1,16.0,45.0,26.0,115.0,73.0,1,2010,4,12,2011,4,11,2010,4,12,0
456,3.0,32,1,8.0,37.0,67.0,258.0,111.0,1,2010,6,12,2011,6,11,2010,6,12,0
457,3.0,46,1,8.0,45.0,52.0,258.0,111.0,5,2010,1,23,2011,1,22,2010,1,23,0
458,3.0,31,1,8.0,45.0,67.0,258.0,111.0,1,2010,7,17,2011,7,16,2010,7,17,1
459,1.0,42,1,16.0,45.0,74.0,258.0,111.0,1,2010,12,9,2011,12,8,2010,12,9,0
460,3.0,43,1,2.0,45.0,67.0,258.0,111.0,1,2010,4,1,2011,3,31,2010,4,1,0
461,3.0,40,1,14.0,38.0,67.0,258.0,111.0,1,2010,8,8,2011,2,6,2010,8,8,0
462,3.0,42,1,2.0,4.0,42.0,247.0,73.0,1,2010,5,31,2011,5,29,2010,5,31,0
463,3.0,30,1,8.0,38.0,42.0,258.0,111.0,1,2010,7,4,2011,7,3,2010,7,4,0
464,1.0,68,1,8.0,45.0,50.0,258.0,111.0,5,2010,10,16,2011,10,15,2010,10,16,0
465,3.0,46,1,16.0,45.0,74.0,258.0,111.0,4,2010,11,19,2011,11,17,2010,11,19,0
466,3.0,42,1,16.0,45.0,74.0,258.0,111.0,5,2010,9,30,2011,9,29,2010,9,30,0
467,1.0,32,1,8.0,0.0,67.0,258.0,111.0,1,2010,5,6,2011,5,5,2010,5,6,0
468,3.0,40,1,16.0,45.0,74.0,258.0,111.0,5,2010,12,23,2011,12,21,2010,12,23,0
469,1.0,44,1,2.0,4.0,67.0,84.0,39.0,1,2010,8,30,2011,8,29,2010,8,30,1
470,3.0,40,1,8.0,45.0,67.0,258.0,111.0,5,2010,4,12,2011,4,11,2010,4,12,0
471,3.0,54,1,8.0,45.0,67.0,39.0,73.0,5,2010,2,20,2011,2,19,2010,2,20,0
472,3.0,45,1,8.0,37.0,29.0,44.0,6.0,1,2010,3,7,2011,3,6,2010,3,7,0
473,3.0,1,1,16.0,45.0,74.0,258.0,111.0,1,2010,10,9,2011,10,8,2010,10,9,0
474,1.0,70,2,8.0,4.0,29.0,35.0,14.0,1,2010,11,20,2011,11,19,2010,11,20,0
475,3.0,40,1,16.0,45.0,74.0,258.0,111.0,5,2010,10,9,2011,10,8,2010,10,9,0
476,3.0,41,1,8.0,4.0,26.0,125.0,54.0,1,2010,10,31,2011,10,30,2010,10,31,0
477,3.0,24,2,8.0,45.0,67.0,258.0,111.0,1,2010,8,16,2011,8,15,2010,8,16,0
478,3.0,38,1,8.0,25.0,69.0,187.0,82.0,2,2010,2,26,2011,2,25,2010,2,26,0
479,3.0,62,1,2.0,4.0,42.0,258.0,111.0,1,2010,5,21,2011,5,20,2010,5,21,0
480,3.0,50,1,8.0,45.0,67.0,258.0,111.0,5,2010,3,15,2011,3,14,2010,3,15,0
481,7.0,120,1,16.0,45.0,67.0,247.0,73.0,6,2010,3,27,2011,3,26,2010,3,27,0
482,7.0,1,1,16.0,0.0,46.0,247.0,73.0,0,2010,1,29,2011,1,28,2010,1,29,0
483,3.0,31,2,16.0,45.0,74.0,187.0,82.0,5,2010,8,30,2011,8,29,2010,8,30,0
484,3.0,38,1,16.0,45.0,74.0,258.0,111.0,1,2010,11,5,2011,5,5,2010,11,5,0
485,3.0,37,1,16.0,45.0,74.0,258.0,111.0,5,2010,11,14,2011,11,12,2010,11,14,0
486,1.0,36,1,2.0,45.0,67.0,144.0,66.0,1,2010,4,15,2011,4,13,2010,4,15,0
487,1.0,43,1,8.0,45.0,38.0,247.0,73.0,1,2010,1,10,2011,1,9,2010,1,10,0
488,1.0,39,1,2.0,45.0,2.0,258.0,111.0,5,2010,6,4,2011,6,3,2010,6,4,0
489,3.0,43,2,16.0,45.0,74.0,258.0,111.0,1,2010,10,2,2011,10,1,2010,10,2,0
490,3.0,43,1,8.0,4.0,29.0,258.0,111.0,1,2010,5,8,2011,5,7,2010,5,8,0
491,1.0,7,1,2.0,7.0,67.0,113.0,53.0,1,2010,7,22,2011,7,21,2010,7,22,0
492,1.0,40,1,16.0,45.0,74.0,258.0,111.0,5,2010,9,11,2011,9,10,2010,9,11,0
493,3.0,44,1,2.0,22.0,21.0,258.0,111.0,1,2010,10,25,2011,1,24,2010,10,25,0
494,3.0,51,1,16.0,45.0,74.0,258.0,111.0,1,2010,12,20,2011,12,19,2010,12,20,0
495,1.0,34,1,8.0,37.0,29.0,258.0,111.0,2,2010,3,18,2011,3,17,2010,3,18,1
496,3.0,49,1,8.0,45.0,67.0,258.0,111.0,5,2010,1,21,2011,1,20,2010,1,21,0
497,1.0,36,1,16.0,45.0,74.0,258.0,111.0,5,2010,9,25,2011,9,24,2010,9,25,0
498,3.0,53,1,8.0,4.0,67.0,258.0,111.0,1,2010,12,28,2011,7,21,2010,12,28,0
499,1.0,35,1,8.0,45.0,42.0,258.0,111.0,5,2010,7,8,2011,7,7,2010,7,8,0
500,1.0,61,1,2.0,4.0,21.0,159.0,73.0,1,2010,1,6,2011,1,5,2010,1,6,0
